Date,Currency,Exchange
3/20/2020,GBP,0.79
3/21/2020,USD,1.0
3/21/2020,CAD,1.32
3/21/2020,AUD,1.55
3/21/2020,EUR,0.92
3/21/2020,GBP,0.79
3/22/2020,USD,1.0
3/22/2020,CAD,1.32
3/22/2020,AUD,1.55
3/22/2020,EUR,0.92
3/22/2020,GBP,0.79
3/23/2020,USD,1.0
3/23/2020,CAD,1.32
3/23/2020,AUD,1.55
3/23/2020,EUR,0.92
3/23/2020,GBP,0.79
3/24/2020,USD,1.0
3/24/2020,CAD,1.32
3/24/2020,AUD,1.55
3/24/2020,EUR,0.92
3/24/2020,GBP,0.79
3/25/2020,USD,1.0
3/25/2020,CAD,1.32
3/25/2020,AUD,1.55
3/25/2020,EUR,0.92
3/25/2020,GBP,0.79
3/26/2020,USD,1.0
3/26/2020,CAD,1.32
3/26/2020,AUD,1.55
3/26/2020,EUR,0.92
3/26/2020,GBP,0.79
3/27/2020,USD,1.0
3/27/2020,CAD,1.32
3/27/2020,AUD,1.55
3/27/2020,EUR,0.92
3/27/2020,GBP,0.79
3/28/2020,USD,1.0
3/28/2020,CAD,1.32
3/28/2020,AUD,1.55
3/28/2020,EUR,0.92
3/28/2020,GBP,0.79
3/29/2020,USD,1.0
3/29/2020,CAD,1.32
3/29/2020,AUD,1.55
3/29/2020,EUR,0.92
3/29/2020,GBP,0.79
3/30/2020,USD,1.0
3/30/2020,CAD,1.32
3/30/2020,AUD,1.55
3/30/2020,EUR,0.92
3/30/2020,GBP,0.79
3/31/2020,USD,1.0
3/31/2020,CAD,1.32
3/31/2020,AUD,1.55
3/31/2020,EUR,0.92
3/31/2020,GBP,0.79
4/1/2020,USD,1.0
4/1/2020,CAD,1.32
4/1/2020,AUD,1.55
4/1/2020,EUR,0.92
4/1/2020,GBP,0.79
4/2/2020,USD,1.0
4/2/2020,CAD,1.32
4/2/2020,AUD,1.55
4/2/2020,EUR,0.92
4/2/2020,GBP,0.79
4/3/2020,USD,1.0
4/3/2020,CAD,1.32
4/3/2020,AUD,1.55
4/3/2020,EUR,0.92
4/3/2020,GBP,0.79
4/4/2020,USD,1.0
4/4/2020,CAD,1.32
4/4/2020,AUD,1.55
4/4/2020,EUR,0.92
4/4/2020,GBP,0.79
4/5/2020,USD,1.0
4/5/2020,CAD,1.32
4/5/2020,AUD,1.55
4/5/2020,EUR,0.92
4/5/2020,GBP,0.79
4/6/2020,USD,1.0
4/6/2020,CAD,1.32
4/6/2020,AUD,1.55
4/6/2020,EUR,0.92
4/6/2020,GBP,0.79
4/7/2020,USD,1.0
4/7/2020,CAD,1.32
4/7/2020,AUD,1.55
4/7/2020,EUR,0.92
4/7/2020,GBP,0.79
4/8/2020,USD,1.0
4/8/2020,CAD,1.32
4/8/2020,AUD,1.55
4/8/2020,EUR,0.92
4/8/2020,GBP,0.79
4/9/2020,USD,1.0
4/9/2020,CAD,1.32
4/9/2020,AUD,1.55
4/9/2020,EUR,0.92
4/9/2020,GBP,0.79
4/10/2020,USD,1.0
4/10/2020,CAD,1.32
4/10/2020,AUD,1.55
4/10/2020,EUR,0.92
4/10/2020,GBP,0.79
4/11/2020,USD,1.0
4/11/2020,CAD,1.32
4/11/2020,AUD,1.55
4/11/2020,EUR,0.92
4/11/2020,GBP,0.79
4/12/2020,USD,1.0
4/12/2020,CAD,1.32
4/12/2020,AUD,1.55
4/12/2020,EUR,0.92
4/12/2020,GBP,0.79
4/13/2020,USD,1.0
4/13/2020,CAD,1.32
4/13/2020,AUD,1.55
4/13/2020,EUR,0.92
4/13/2020,GBP,0.79
4/14/2020,USD,1.0
4/14/2020,CAD,1.32
4/14/2020,AUD,1.55
4/14/2020,EUR,0.92
4/14/2020,GBP,0.79
4/15/2020,USD,1.0
4/15/2020,CAD,1.32
4/15/2020,AUD,1.55
4/15/2020,EUR,0.92
4/15/2020,GBP,0.79
4/16/2020,USD,1.0
4/16/2020,CAD,1.32
4/16/2020,AUD,1.55
4/16/2020,EUR,0.92
4/16/2020,GBP,0.79
4/17/2020,USD,1.0
4/17/2020,CAD,1.32
4/17/2020,AUD,1.55
4/17/2020,EUR,0.92
4/17/2020,GBP,0.79
4/18/2020,USD,1.0
4/18/2020,CAD,1.32
4/18/2020,AUD,1.55
4/18/2020,EUR,0.92
4/18/2020,GBP,0.79
4/19/2020,USD,1.0
4/19/2020,CAD,1.32
4/19/2020,AUD,1.55
4/19/2020,EUR,0.92
4/19/2020,GBP,0.79
4/20/2020,USD,1.0
4/20/2020,CAD,1.32
4/20/2020,AUD,1.55
4/20/2020,EUR,0.92
4/20/2020,GBP,0.79
4/21/2020,USD,1.0
4/21/2020,CAD,1.32
4/21/2020,AUD,1.55
4/21/2020,EUR,0.92
4/21/2020,GBP,0.79
4/22/2020,USD,1.0
4/22/2020,CAD,1.32
4/22/2020,AUD,1.55
4/22/2020,EUR,0.92
4/22/2020,GBP,0.79
4/23/2020,USD,1.0
4/23/2020,CAD,1.32
4/23/2020,AUD,1.55
4/23/2020,EUR,0.92
4/23/2020,GBP,0.79
4/24/2020,USD,1.0
4/24/2020,CAD,1.32
4/24/2020,AUD,1.55
4/24/2020,EUR,0.92
4/24/2020,GBP,0.79
4/25/2020,USD,1.0
4/25/2020,CAD,1.32
4/25/2020,AUD,1.55
4/25/2020,EUR,0.92
4/25/2020,GBP,0.79
4/26/2020,USD,1.0
4/26/2020,CAD,1.32
4/26/2020,AUD,1.55
4/26/2020,EUR,0.92
4/26/2020,GBP,0.79
4/27/2020,USD,1.0
4/27/2020,CAD,1.32
4/27/2020,AUD,1.55
4/27/2020,EUR,0.92
4/27/2020,GBP,0.79
4/28/2020,USD,1.0
4/28/2020,CAD,1.32
4/28/2020,AUD,1.55
4/28/2020,EUR,0.92
4/28/2020,GBP,0.79
4/29/2020,USD,1.0
4/29/2020,CAD,1.32
4/29/2020,AUD,1.55
4/29/2020,EUR,0.92
4/29/2020,GBP,0.79
4/30/2020,USD,1.0
4/30/2020,CAD,1.32
4/30/2020,AUD,1.55
4/30/2020,EUR,0.92
4/30/2020,GBP,0.79
5/1/2020,USD,1.0
5/1/2020,CAD,1.32
5/1/2020,AUD,1.55
5/1/2020,EUR,0.92
5/1/2020,GBP,0.79
5/2/2020,USD,1.0
5/2/2020,CAD,1.32
5/2/2020,AUD,1.55
5/2/2020,EUR,0.92
5/2/2020,GBP,0.79
5/3/2020,USD,1.0
5/3/2020,CAD,1.32
5/3/2020,AUD,1.55
5/3/2020,EUR,0.92
5/3/2020,GBP,0.79
5/4/2020,USD,1.0
5/4/2020,CAD,1.32
5/4/2020,AUD,1.55
5/4/2020,EUR,0.92
5/4/2020,GBP,0.79
5/5/2020,USD,1.0
5/5/2020,CAD,1.32
5/5/2020,AUD,1.55
5/5/2020,EUR,0.92
5/5/2020,GBP,0.79
5/6/2020,USD,1.0
5/6/2020,CAD,1.32
5/6/2020,AUD,1.55
5/6/2020,EUR,0.92
5/6/2020,GBP,0.79
5/7/2020,USD,1.0
5/7/2020,CAD,1.32
5/7/2020,AUD,1.55
5/7/2020,EUR,0.92
5/7/2020,GBP,0.79
5/8/2020,USD,1.0
5/8/2020,CAD,1.32
5/8/2020,AUD,1.55
5/8/2020,EUR,0.92
5/8/2020,GBP,0.79
5/9/2020,USD,1.0
5/9/2020,CAD,1.32
5/9/2020,AUD,1.55
5/9/2020,EUR,0.92
5/9/2020,GBP,0.79
5/10/2020,USD,1.0
5/10/2020,CAD,1.32
5/10/2020,AUD,1.55
5/10/2020,EUR,0.92
5/10/2020,GBP,0.79
5/11/2020,USD,1.0
5/11/2020,CAD,1.32
5/11/2020,AUD,1.55
5/11/2020,EUR,0.92
5/11/2020,GBP,0.79
5/12/2020,USD,1.0
5/12/2020,CAD,1.32
5/12/2020,AUD,1.55
5/12/2020,EUR,0.92
5/12/2020,GBP,0.79
5/13/2020,USD,1.0
5/13/2020,CAD,1.32
5/13/2020,AUD,1.55
5/13/2020,EUR,0.92
5/13/2020,GBP,0.79
5/14/2020,USD,1.0
5/14/2020,CAD,1.32
5/14/2020,AUD,1.55
5/14/2020,EUR,0.92
5/14/2020,GBP,0.79
5/15/2020,USD,1.0
5/15/2020,CAD,1.32
5/15/2020,AUD,1.55
5/15/2020,EUR,0.92
5/15/2020,GBP,0.79
5/16/2020,USD,1.0
5/16/2020,CAD,1.32
5/16/2020,AUD,1.55
5/16/2020,EUR,0.92
5/16/2020,GBP,0.79
5/17/2020,USD,1.0
5/17/2020,CAD,1.32
5/17/2020,AUD,1.55
5/17/2020,EUR,0.92
5/17/2020,GBP,0.79
5/18/2020,USD,1.0
5/18/2020,CAD,1.32
5/18/2020,AUD,1.55
5/18/2020,EUR,0.92
5/18/2020,GBP,0.79
5/19/2020,USD,1.0
5/19/2020,CAD,1.32
5/19/2020,AUD,1.55
5/19/2020,EUR,0.92
5/19/2020,GBP,0.79
5/20/2020,USD,1.0
5/20/2020,CAD,1.32
5/20/2020,AUD,1.55
5/20/2020,EUR,0.92
5/20/2020,GBP,0.79
5/21/2020,USD,1.0
5/21/2020,CAD,1.32
5/21/2020,AUD,1.55
5/21/2020,EUR,0.92
5/21/2020,GBP,0.79
5/22/2020,USD,1.0
5/22/2020,CAD,1.32
5/22/2020,AUD,1.55
5/22/2020,EUR,0.92
5/22/2020,GBP,0.79
5/23/2020,USD,1.0
5/23/2020,CAD,1.32
5/23/2020,AUD,1.55
5/23/2020,EUR,0.92
5/23/2020,GBP,0.79
5/24/2020,USD,1.0
5/24/2020,CAD,1.32
5/24/2020,AUD,1.55
5/24/2020,EUR,0.92
5/24/2020,GBP,0.79
5/25/2020,USD,1.0
5/25/2020,CAD,1.32
5/25/2020,AUD,1.55
5/25/2020,EUR,0.92
5/25/2020,GBP,0.79
5/26/2020,USD,1.0
5/26/2020,CAD,1.32
5/26/2020,AUD,1.55
5/26/2020,EUR,0.92
5/26/2020,GBP,0.79
5/27/2020,USD,1.0
5/27/2020,CAD,1.32
5/27/2020,AUD,1.55
5/27/2020,EUR,0.92
5/27/2020,GBP,0.79
5/28/2020,USD,1.0
5/28/2020,CAD,1.32
5/28/2020,AUD,1.55
5/28/2020,EUR,0.92
5/28/2020,GBP,0.79
5/29/2020,USD,1.0
5/29/2020,CAD,1.32
5/29/2020,AUD,1.55
5/29/2020,EUR,0.92
5/29/2020,GBP,0.79
5/30/2020,USD,1.0
5/30/2020,CAD,1.32
5/30/2020,AUD,1.55
5/30/2020,EUR,0.92
5/30/2020,GBP,0.79
5/31/2020,USD,1.0
5/31/2020,CAD,1.32
5/31/2020,AUD,1.55
5/31/2020,EUR,0.92
5/31/2020,GBP,0.79
6/1/2020,USD,1.0
6/1/2020,CAD,1.32
6/1/2020,AUD,1.55
6/1/2020,EUR,0.92
6/1/2020,GBP,0.79
6/2/2020,USD,1.0
6/2/2020,CAD,1.32
6/2/2020,AUD,1.55
6/2/2020,EUR,0.92
6/2/2020,GBP,0.79
6/3/2020,USD,1.0
6/3/2020,CAD,1.32
6/3/2020,AUD,1.55
6/3/2020,EUR,0.92
6/3/2020,GBP,0.79
6/4/2020,USD,1.0
6/4/2020,CAD,1.32
6/4/2020,AUD,1.55
6/4/2020,EUR,0.92
6/4/2020,GBP,0.79
6/5/2020,USD,1.0
6/5/2020,CAD,1.32
6/5/2020,AUD,1.55
6/5/2020,EUR,0.92
6/5/2020,GBP,0.79
6/6/2020,USD,1.0
6/6/2020,CAD,1.32
6/6/2020,AUD,1.55
6/6/2020,EUR,0.92
6/6/2020,GBP,0.79
6/7/2020,USD,1.0
6/7/2020,CAD,1.32
6/7/2020,AUD,1.55
6/7/2020,EUR,0.92
6/7/2020,GBP,0.79
6/8/2020,USD,1.0
6/8/2020,CAD,1.32
6/8/2020,AUD,1.55
6/8/2020,EUR,0.92
6/8/2020,GBP,0.79
6/9/2020,USD,1.0
6/9/2020,CAD,1.32
6/9/2020,AUD,1.55
6/9/2020,EUR,0.92
6/9/2020,GBP,0.79
6/10/2020,USD,1.0
6/10/2020,CAD,1.32
6/10/2020,AUD,1.55
6/10/2020,EUR,0.92
6/10/2020,GBP,0.79
6/11/2020,USD,1.0
6/11/2020,CAD,1.32
6/11/2020,AUD,1.55
6/11/2020,EUR,0.92
6/11/2020,GBP,0.79
6/12/2020,USD,1.0
6/12/2020,CAD,1.32
6/12/2020,AUD,1.55
6/12/2020,EUR,0.92
6/12/2020,GBP,0.79
6/13/2020,USD,1.0
6/13/2020,CAD,1.32
6/13/2020,AUD,1.55
6/13/2020,EUR,0.92
6/13/2020,GBP,0.79
6/14/2020,USD,1.0
6/14/2020,CAD,1.32
6/14/2020,AUD,1.55
6/14/2020,EUR,0.92
6/14/2020,GBP,0.79
6/15/2020,USD,1.0
6/15/2020,CAD,1.32
6/15/2020,AUD,1.55
6/15/2020,EUR,0.92
6/15/2020,GBP,0.79
6/16/2020,USD,1.0
6/16/2020,CAD,1.32
6/16/2020,AUD,1.55
6/16/2020,EUR,0.92
6/16/2020,GBP,0.79
6/17/2020,USD,1.0
6/17/2020,CAD,1.32
6/17/2020,AUD,1.55
6/17/2020,EUR,0.92
6/17/2020,GBP,0.79
6/18/2020,USD,1.0
6/18/2020,CAD,1.32
6/18/2020,AUD,1.55
6/18/2020,EUR,0.92
6/18/2020,GBP,0.79
6/19/2020,USD,1.0
6/19/2020,CAD,1.32
6/19/2020,AUD,1.55
6/19/2020,EUR,0.92
6/19/2020,GBP,0.79
6/20/2020,USD,1.0
6/20/2020,CAD,1.32
6/20/2020,AUD,1.55
6/20/2020,EUR,0.92
6/20/2020,GBP,0.79
6/21/2020,USD,1.0
6/21/2020,CAD,1.32
6/21/2020,AUD,1.55
6/21/2020,EUR,0.92
6/21/2020,GBP,0.79
6/22/2020,USD,1.0
6/22/2020,CAD,1.32
6/22/2020,AUD,1.55
6/22/2020,EUR,0.92
6/22/2020,GBP,0.79
6/23/2020,USD,1.0
6/23/2020,CAD,1.32
6/23/2020,AUD,1.55
6/23/2020,EUR,0.92
6/23/2020,GBP,0.79
6/24/2020,USD,1.0
6/24/2020,CAD,1.32
6/24/2020,AUD,1.55
6/24/2020,EUR,0.92
6/24/2020,GBP,0.79
6/25/2020,USD,1.0
6/25/2020,CAD,1.32
6/25/2020,AUD,1.55
6/25/2020,EUR,0.92
6/25/2020,GBP,0.79
6/26/2020,USD,1.0
6/26/2020,CAD,1.32
6/26/2020,AUD,1.55
6/26/2020,EUR,0.92
6/26/2020,GBP,0.79
6/27/2020,USD,1.0
6/27/2020,CAD,1.32
6/27/2020,AUD,1.55
6/27/2020,EUR,0.92
6/27/2020,GBP,0.79
6/28/2020,USD,1.0
6/28/2020,CAD,1.32
6/28/2020,AUD,1.55
6/28/2020,EUR,0.92
6/28/2020,GBP,0.79
6/29/2020,USD,1.0
6/29/2020,CAD,1.32
6/29/2020,AUD,1.55
6/29/2020,EUR,0.92
6/29/2020,GBP,0.79
6/30/2020,USD,1.0
6/30/2020,CAD,1.32
6/30/2020,AUD,1.55
6/30/2020,EUR,0.92
6/30/2020,GBP,0.79
7/1/2020,USD,1.0
7/1/2020,CAD,1.32
7/1/2020,AUD,1.55
7/1/2020,EUR,0.92
7/1/2020,GBP,0.79
7/2/2020,USD,1.0
7/2/2020,CAD,1.32
7/2/2020,AUD,1.55
7/2/2020,EUR,0.92
7/2/2020,GBP,0.79
7/3/2020,USD,1.0
7/3/2020,CAD,1.32
7/3/2020,AUD,1.55
7/3/2020,EUR,0.92
7/3/2020,GBP,0.79
7/4/2020,USD,1.0
7/4/2020,CAD,1.32
7/4/2020,AUD,1.55
7/4/2020,EUR,0.92
7/4/2020,GBP,0.79
7/5/2020,USD,1.0
7/5/2020,CAD,1.32
7/5/2020,AUD,1.55
7/5/2020,EUR,0.92
7/5/2020,GBP,0.79
7/6/2020,USD,1.0
7/6/2020,CAD,1.32
7/6/2020,AUD,1.55
7/6/2020,EUR,0.92
7/6/2020,GBP,0.79
7/7/2020,USD,1.0
7/7/2020,CAD,1.32
7/7/2020,AUD,1.55
7/7/2020,EUR,0.92
7/7/2020,GBP,0.79
7/8/2020,USD,1.0
7/8/2020,CAD,1.32
7/8/2020,AUD,1.55
7/8/2020,EUR,0.92
7/8/2020,GBP,0.79
7/9/2020,USD,1.0
7/9/2020,CAD,1.32
7/9/2020,AUD,1.55
7/9/2020,EUR,0.92
7/9/2020,GBP,0.79
7/10/2020,USD,1.0
7/10/2020,CAD,1.32
7/10/2020,AUD,1.55
7/10/2020,EUR,0.92
7/10/2020,GBP,0.79
7/11/2020,USD,1.0
7/11/2020,CAD,1.32
7/11/2020,AUD,1.55
7/11/2020,EUR,0.92
7/11/2020,GBP,0.79
7/12/2020,USD,1.0
7/12/2020,CAD,1.32
7/12/2020,AUD,1.55
7/12/2020,EUR,0.92
7/12/2020,GBP,0.79
7/13/2020,USD,1.0
7/13/2020,CAD,1.32
7/13/2020,AUD,1.55
7/13/2020,EUR,0.92
7/13/2020,GBP,0.79
7/14/2020,USD,1.0
7/14/2020,CAD,1.32
7/14/2020,AUD,1.55
7/14/2020,EUR,0.92
7/14/2020,GBP,0.79
7/15/2020,USD,1.0
7/15/2020,CAD,1.32
7/15/2020,AUD,1.55
7/15/2020,EUR,0.92
7/15/2020,GBP,0.79
7/16/2020,USD,1.0
7/16/2020,CAD,1.32
7/16/2020,AUD,1.55
7/16/2020,EUR,0.92
7/16/2020,GBP,0.79
7/17/2020,USD,1.0
7/17/2020,CAD,1.32
7/17/2020,AUD,1.55
7/17/2020,EUR,0.92
7/17/2020,GBP,0.79
7/18/2020,USD,1.0
7/18/2020,CAD,1.32
7/18/2020,AUD,1.55
7/18/2020,EUR,0.92
7/18/2020,GBP,0.79
7/19/2020,USD,1.0
7/19/2020,CAD,1.32
7/19/2020,AUD,1.55
7/19/2020,EUR,0.92
7/19/2020,GBP,0.79
7/20/2020,USD,1.0
7/20/2020,CAD,1.32
7/20/2020,AUD,1.55
7/20/2020,EUR,0.92
7/20/2020,GBP,0.79
7/21/2020,USD,1.0
7/21/2020,CAD,1.32
7/21/2020,AUD,1.55
7/21/2020,EUR,0.92
7/21/2020,GBP,0.79
7/22/2020,USD,1.0
7/22/2020,CAD,1.32
7/22/2020,AUD,1.55
7/22/2020,EUR,0.92
7/22/2020,GBP,0.79
7/23/2020,USD,1.0
7/23/2020,CAD,1.32
7/23/2020,AUD,1.55
7/23/2020,EUR,0.92
7/23/2020,GBP,0.79
7/24/2020,USD,1.0
7/24/2020,CAD,1.32
7/24/2020,AUD,1.55
7/24/2020,EUR,0.92
7/24/2020,GBP,0.79
7/25/2020,USD,1.0
7/25/2020,CAD,1.32
7/25/2020,AUD,1.55
7/25/2020,EUR,0.92
7/25/2020,GBP,0.79
7/26/2020,USD,1.0
7/26/2020,CAD,1.32
7/26/2020,AUD,1.55
7/26/2020,EUR,0.92
7/26/2020,GBP,0.79
7/27/2020,USD,1.0
7/27/2020,CAD,1.32
7/27/2020,AUD,1.55
7/27/2020,EUR,0.92
7/27/2020,GBP,0.79
7/28/2020,USD,1.0
7/28/2020,CAD,1.32
7/28/2020,AUD,1.55
7/28/2020,EUR,0.92
7/28/2020,GBP,0.79
7/29/2020,USD,1.0
7/29/2020,CAD,1.32
7/29/2020,AUD,1.55
7/29/2020,EUR,0.92
7/29/2020,GBP,0.79
7/30/2020,USD,1.0
7/30/2020,CAD,1.32
7/30/2020,AUD,1.55
7/30/2020,EUR,0.92
7/30/2020,GBP,0.79
7/31/2020,USD,1.0
7/31/2020,CAD,1.32
7/31/2020,AUD,1.55
7/31/2020,EUR,0.92
7/31/2020,GBP,0.79
8/1/2020,USD,1.0
8/1/2020,CAD,1.32
8/1/2020,AUD,1.55
8/1/2020,EUR,0.92
8/1/2020,GBP,0.79
8/2/2020,USD,1.0
8/2/2020,CAD,1.32
8/2/2020,AUD,1.55
8/2/2020,EUR,0.92
8/2/2020,GBP,0.79
8/3/2020,USD,1.0
8/3/2020,CAD,1.32
8/3/2020,AUD,1.55
8/3/2020,EUR,0.92
8/3/2020,GBP,0.79
8/4/2020,USD,1.0
8/4/2020,CAD,1.32
8/4/2020,AUD,1.55
8/4/2020,EUR,0.92
8/4/2020,GBP,0.79
8/5/2020,USD,1.0
8/5/2020,CAD,1.32
8/5/2020,AUD,1.55
8/5/2020,EUR,0.92
8/5/2020,GBP,0.79
8/6/2020,USD,1.0
8/6/2020,CAD,1.32
8/6/2020,AUD,1.55
8/6/2020,EUR,0.92
8/6/2020,GBP,0.79
8/7/2020,USD,1.0
8/7/2020,CAD,1.32
8/7/2020,AUD,1.55
8/7/2020,EUR,0.92
8/7/2020,GBP,0.79
8/8/2020,USD,1.0
8/8/2020,CAD,1.32
8/8/2020,AUD,1.55
8/8/2020,EUR,0.92
8/8/2020,GBP,0.79
8/9/2020,USD,1.0
8/9/2020,CAD,1.32
8/9/2020,AUD,1.55
8/9/2020,EUR,0.92
8/9/2020,GBP,0.79
8/10/2020,USD,1.0
8/10/2020,CAD,1.32
8/10/2020,AUD,1.55
8/10/2020,EUR,0.92
8/10/2020,GBP,0.79
8/11/2020,USD,1.0
8/11/2020,CAD,1.32
8/11/2020,AUD,1.55
8/11/2020,EUR,0.92
8/11/2020,GBP,0.79
8/12/2020,USD,1.0
8/12/2020,CAD,1.32
8/12/2020,AUD,1.55
8/12/2020,EUR,0.92
8/12/2020,GBP,0.79
8/13/2020,USD,1.0
8/13/2020,CAD,1.32
8/13/2020,AUD,1.55
8/13/2020,EUR,0.92
8/13/2020,GBP,0.79
8/14/2020,USD,1.0
8/14/2020,CAD,1.32
8/14/2020,AUD,1.55
8/14/2020,EUR,0.92
8/14/2020,GBP,0.79
8/15/2020,USD,1.0
8/15/2020,CAD,1.32
8/15/2020,AUD,1.55
8/15/2020,EUR,0.92
8/15/2020,GBP,0.79
8/16/2020,USD,1.0
8/16/2020,CAD,1.32
8/16/2020,AUD,1.55
8/16/2020,EUR,0.92
8/16/2020,GBP,0.79
8/17/2020,USD,1.0
8/17/2020,CAD,1.32
8/17/2020,AUD,1.55
8/17/2020,EUR,0.92
8/17/2020,GBP,0.79
8/18/2020,USD,1.0
8/18/2020,CAD,1.32
8/18/2020,AUD,1.55
8/18/2020,EUR,0.92
8/18/2020,GBP,0.79
8/19/2020,USD,1.0
8/19/2020,CAD,1.32
8/19/2020,AUD,1.55
8/19/2020,EUR,0.92
8/19/2020,GBP,0.79
8/20/2020,USD,1.0
8/20/2020,CAD,1.32
8/20/2020,AUD,1.55
8/20/2020,EUR,0.92
8/20/2020,GBP,0.79
8/21/2020,USD,1.0
8/21/2020,CAD,1.32
8/21/2020,AUD,1.55
8/21/2020,EUR,0.92
8/21/2020,GBP,0.79
8/22/2020,USD,1.0
8/22/2020,CAD,1.32
8/22/2020,AUD,1.55
8/22/2020,EUR,0.92
8/22/2020,GBP,0.79
8/23/2020,USD,1.0
8/23/2020,CAD,1.32
8/23/2020,AUD,1.55
8/23/2020,EUR,0.92
8/23/2020,GBP,0.79
8/24/2020,USD,1.0
8/24/2020,CAD,1.32
8/24/2020,AUD,1.55
8/24/2020,EUR,0.92
8/24/2020,GBP,0.79
8/25/2020,USD,1.0
8/25/2020,CAD,1.32
8/25/2020,AUD,1.55
8/25/2020,EUR,0.92
8/25/2020,GBP,0.79
8/26/2020,USD,1.0
8/26/2020,CAD,1.32
8/26/2020,AUD,1.55
8/26/2020,EUR,0.92
8/26/2020,GBP,0.79
8/27/2020,USD,1.0
8/27/2020,CAD,1.32
8/27/2020,AUD,1.55
8/27/2020,EUR,0.92
8/27/2020,GBP,0.79
8/28/2020,USD,1.0
8/28/2020,CAD,1.32
8/28/2020,AUD,1.55
8/28/2020,EUR,0.92
8/28/2020,GBP,0.79
8/29/2020,USD,1.0
8/29/2020,CAD,1.32
8/29/2020,AUD,1.55
8/29/2020,EUR,0.92
8/29/2020,GBP,0.79
8/30/2020,USD,1.0
8/30/2020,CAD,1.32
8/30/2020,AUD,1.55
8/30/2020,EUR,0.92
8/30/2020,GBP,0.79
8/31/2020,USD,1.0
8/31/2020,CAD,1.32
8/31/2020,AUD,1.55
8/31/2020,EUR,0.92
8/31/2020,GBP,0.79
9/1/2020,USD,1.0
9/1/2020,CAD,1.32
9/1/2020,AUD,1.55
9/1/2020,EUR,0.92
9/1/2020,GBP,0.79
9/2/2020,USD,1.0
9/2/2020,CAD,1.32
9/2/2020,AUD,1.55
9/2/2020,EUR,0.92
9/2/2020,GBP,0.79
9/3/2020,USD,1.0
9/3/2020,CAD,1.32
9/3/2020,AUD,1.55
9/3/2020,EUR,0.92
9/3/2020,GBP,0.79
9/4/2020,USD,1.0
9/4/2020,CAD,1.32
9/4/2020,AUD,1.55
9/4/2020,EUR,0.92
9/4/2020,GBP,0.79
9/5/2020,USD,1.0
9/5/2020,CAD,1.32
9/5/2020,AUD,1.55
9/5/2020,EUR,0.92
9/5/2020,GBP,0.79
9/6/2020,USD,1.0
9/6/2020,CAD,1.32
9/6/2020,AUD,1.55
9/6/2020,EUR,0.92
9/6/2020,GBP,0.79
9/7/2020,USD,1.0
9/7/2020,CAD,1.32
9/7/2020,AUD,1.55
9/7/2020,EUR,0.92
9/7/2020,GBP,0.79
9/8/2020,USD,1.0
9/8/2020,CAD,1.32
9/8/2020,AUD,1.55
9/8/2020,EUR,0.92
9/8/2020,GBP,0.79
9/9/2020,USD,1.0
9/9/2020,CAD,1.32
9/9/2020,AUD,1.55
9/9/2020,EUR,0.92
9/9/2020,GBP,0.79
9/10/2020,USD,1.0
9/10/2020,CAD,1.32
9/10/2020,AUD,1.55
9/10/2020,EUR,0.92
9/10/2020,GBP,0.79
9/11/2020,USD,1.0
9/11/2020,CAD,1.32
9/11/2020,AUD,1.55
9/11/2020,EUR,0.92
9/11/2020,GBP,0.79
9/12/2020,USD,1.0
9/12/2020,CAD,1.32
9/12/2020,AUD,1.55
9/12/2020,EUR,0.92
9/12/2020,GBP,0.79
9/13/2020,USD,1.0
9/13/2020,CAD,1.32
9/13/2020,AUD,1.55
9/13/2020,EUR,0.92
9/13/2020,GBP,0.79
9/14/2020,USD,1.0
9/14/2020,CAD,1.32
9/14/2020,AUD,1.55
9/14/2020,EUR,0.92
9/14/2020,GBP,0.79
9/15/2020,USD,1.0
9/15/2020,CAD,1.32
9/15/2020,AUD,1.55
9/15/2020,EUR,0.92
9/15/2020,GBP,0.79
9/16/2020,USD,1.0
9/16/2020,CAD,1.32
9/16/2020,AUD,1.55
9/16/2020,EUR,0.92
9/16/2020,GBP,0.79
9/17/2020,USD,1.0
9/17/2020,CAD,1.32
9/17/2020,AUD,1.55
9/17/2020,EUR,0.92
9/17/2020,GBP,0.79
9/18/2020,USD,1.0
9/18/2020,CAD,1.32
9/18/2020,AUD,1.55
9/18/2020,EUR,0.92
9/18/2020,GBP,0.79
9/19/2020,USD,1.0
9/19/2020,CAD,1.32
9/19/2020,AUD,1.55
9/19/2020,EUR,0.92
9/19/2020,GBP,0.79
9/20/2020,USD,1.0
9/20/2020,CAD,1.32
9/20/2020,AUD,1.55
9/20/2020,EUR,0.92
9/20/2020,GBP,0.79
9/21/2020,USD,1.0
9/21/2020,CAD,1.32
9/21/2020,AUD,1.55
9/21/2020,EUR,0.92
9/21/2020,GBP,0.79
9/22/2020,USD,1.0
9/22/2020,CAD,1.32
9/22/2020,AUD,1.55
9/22/2020,EUR,0.92
9/22/2020,GBP,0.79
9/23/2020,USD,1.0
9/23/2020,CAD,1.32
9/23/2020,AUD,1.55
9/23/2020,EUR,0.92
9/23/2020,GBP,0.79
9/24/2020,USD,1.0
9/24/2020,CAD,1.32
9/24/2020,AUD,1.55
9/24/2020,EUR,0.92
9/24/2020,GBP,0.79
9/25/2020,USD,1.0
9/25/2020,CAD,1.32
9/25/2020,AUD,1.55
9/25/2020,EUR,0.92
